maxcap_ws,maxcap_ws
14334.40343,298.40951
14035.88465,361.38071
14627.08017,475.04749
15400.17563,704.88739
15300.25606,1272.93328
14512.43726,1731.47595
11926.85326,2087.98482
5316.05444,2193.4577
352.09585,2211.06826
-5.42438,2665.76834
140.02998,2673.91184
95.86607,2779.98235
-19.7656,3174.48403
-21.68971,3477.94168
-20.49359,3448.99786
-20.16467,3263.18178
-20.31678,3152.61293
-24.19501,2773.80636
-29.49048,2396.61641
-27.64233,1927.45922
27.25642,1684.71179
3175.2811,1736.28235
10442.89611,1769.68048
13790.99842,2064.99004
14951.90032,2435.93709
15160.38713,2335.1145
15595.55555,2340.45212
15233.02431,2108.44928
15397.42606,2048.96078
14262.71674,2053.94131
12011.80116,2288.35116
5302.77665,2313.38939
356.50237,2133.29542
-7.44647,2129.12507
-15.6147,2109.70041
-15.59835,2032.6614
-23.35937,2014.21277
-25.16099,1638.17465
-23.88273,1386.29251
-24.11312,1131.1435
-23.90997,1040.65558
-29.86503,753.06343
-34.53227,450.90313
-38.19187,283.76214
5.58026,253.14905
3137.2001,215.45732
10583.19089,181.38426
14288.87158,251.78822
15249.62961,494.15407
15410.46604,490.86302
15306.03452,377.20465
15319.6421,286.51461
15107.62084,216.43383
14268.22472,183.24344
11608.24536,207.44832
4637.70838,289.88888
267.44262,461.71872
-31.91484,676.34055
-30.61031,843.6938
-32.08197,986.74548
-32.64394,615.33564
-33.38033,337.76716
-32.37143,234.2317
-32.2905,300.6637
-32.9401,595.48113
-36.78219,838.64915
-36.95795,939.61675
-39.42155,964.0246
-1.53984,727.59258
3002.34214,626.11212
10264.57879,492.93257
13212.86687,524.81153
13829.82993,591.44171
13572.64899,509.26795
14804.68592,536.35067
15257.18369,531.99886
15145.8495,447.4918
14311.99982,351.60672
11613.32895,247.90693
4773.1466,149.09656
224.27883,87.37947
-28.04933,69.35406
-26.67592,73.33654
-28.32622,105.72717
-29.69095,108.04522
-29.99212,108.62898
-29.27382,98.91377
-27.4321,92.78872
-27.80155,99.06715
-30.50633,94.56296
-30.46267,86.77441
-34.77895,109.7182
-0.30774,114.71732
2950.10283,121.51015
10076.41544,99.97878
12219.89017,103.17306
13453.43379,92.51038
15077.15512,92.62418
15056.72266,82.3609
15110.89278,92.52573
14619.41585,108.75575
14091.91826,130.42769
11379.98454,315.17294
4564.2772,752.48042
218.03806,806.73597
-31.65028,972.36394
-29.6188,1324.95228
-30.96922,1588.47672
-31.62102,1712.41799
-32.807,1777.67217
-32.05707,1998.51035
-30.7983,2249.28247
-31.42865,2539.98705
-33.49818,2329.24526
-33.10822,1865.09804
-32.79213,1529.30777
-5.25205,1392.20089
2825.93213,1298.08695
10063.5671,1021.02284
13881.75946,785.68918
14696.57025,520.67873
14581.83998,560.20595
14712.23578,755.56449
14633.44269,985.30199
14427.99016,1568.59539
13730.82413,2236.33499
11039.16197,2685.87662
4336.88982,3010.13477
169.41167,3147.654
-31.96886,3343.64377
-31.01358,3738.7598
-32.27492,3560.68966
-32.85522,3329.9143
-33.3987,3204.18225
-32.88292,3235.59679
-32.3499,3593.59022
-32.57423,3632.27075
-35.18051,3405.41971
-36.9747,2945.59957
-38.60121,2200.52881
-14.30116,1915.13598
2475.58973,1608.91271
9052.48477,1606.01153
12316.88723,2216.53898
13211.22625,2946.93926
13045.51726,3061.91671
14344.30295,3486.81351
14004.2542,3558.72156
14257.63674,3730.28729
13496.27454,3682.86147
10540.52267,3551.09088
3803.94194,3044.64219
106.80262,2929.48268
-31.72545,3087.98678
-30.89642,3288.08441
-30.56188,3687.59245
-30.65859,4435.64859
-30.42027,4111.40897
-30.47474,4130.3501
-30.61148,3535.21789
-30.942,2619.15016
-34.95236,2185.53776
-35.55158,2039.41807
-36.91426,1954.33389
-17.37254,1951.85809
2187.81609,2094.1614
8469.98919,2542.55889
13089.63642,3106.39537
14934.46807,3069.66334
15338.43332,3151.84906
15284.75917,2978.82103
15394.73014,2789.01897
15018.61122,2420.58086
13764.8372,2074.60725
10606.15388,1903.18865
4112.19466,1788.05365
116.46406,1354.26436
-19.17889,933.52803
-18.71226,802.85028
-20.76596,702.12013
-21.1371,687.06218
-22.39717,651.54301
-22.07947,670.46539
-21.85656,798.11082
-21.7145,875.55112
-23.28704,789.28531
-24.17096,682.69758
-26.30897,690.01359
-16.16735,663.16143
2603.19511,707.55711
9493.60484,635.72592
13697.47365,649.91932
15126.85517,724.25573
15490.89447,705.42028
15368.14095,676.62568
15191.74966,632.75153
13378.64445,624.952
13893.4623,587.83744
10119.63907,424.65239
3633.36023,292.30593
124.46156,198.81092
-36.04714,174.83572
-35.28083,169.31885
-36.07596,147.82856
-37.78874,145.58234
-39.06239,130.93497
-38.57009,115.89183
-38.57021,114.19156
-38.37509,112.08823
-41.1974,103.45077
-42.40107,109.66554
-43.66263,104.16526
-20.16383,101.16332
2560.5788,122.06327
9888.00117,139.08833
13233.91791,109.28461
14677.06148,139.6923
14741.35178,178.42163
14732.66155,204.83252
15082.11606,219.23572
14882.49335,186.37971
13930.56685,144.03801
10676.81391,115.07952
3691.65872,94.57302
83.34255,88.52367
-24.90484,87.11892
-24.56967,94.74018
-25.54978,106.90435
-26.43136,130.55738
-27.32521,135.17389
-26.37967,125.29293
-26.18456,139.01767
-26.24598,138.24777
-27.86626,121.80394
-30.29122,132.34131
-32.38327,152.08416
-10.45631,117.49757
2503.87175,99.17292
9728.53854,113.27638
13542.38187,79.48525
14649.40173,91.5329
14996.34602,108.38415
14901.46478,121.61746
14878.34618,136.11306
14681.00331,161.32809
13384.11974,161.02107
9977.80251,184.59337
3141.77248,247.02893
58.13241,365.07692
-35.28764,606.30602
-33.92872,1089.73029
-35.50131,1331.57618
-35.89978,1263.96137
-42.72058,1449.12376
-36.51823,1759.82284
-38.56296,2151.60104
-35.33995,2305.91064
-37.5603,2033.84761
-40.21013,1642.96879
-43.94536,1440.39655
-26.88141,1380.75257
2155.39913,1205.48389
8932.45118,997.95839
12993.49474,604.72646
14205.92303,297.71009
14559.60244,153.7448
14591.27919,147.11903
14181.81408,191.52372
14266.82552,231.61325
13271.14786,242.90278
10219.11733,280.0805
3283.79215,229.54236
62.08311,699.83006
-36.49968,1115.85268
-35.63811,1529.16764
-37.41109,1515.04815
-37.15279,1088.82437
-37.22018,818.32073
-38.37151,782.64284
-39.30612,543.85428
-42.30269,431.14734
-41.18826,293.65826
-44.86049,321.61426
-50.27472,301.94371
-37.43967,276.50349
2094.6154,309.19193
8825.81466,319.53426
13379.62928,280.11361
14095.17248,292.37952
13973.17761,342.16796
14487.22063,358.98442
14637.53809,369.58737
14039.25308,346.80872
13450.8084,269.62291
10009.76839,219.63164
3392.13265,178.59775
66.78906,141.52384
-44.04888,173.70725
-41.23024,265.79696
-56.16014,311.41923
-51.1876,295.02381
-38.47435,323.87452
-37.635,308.20214
-36.53474,349.82385
-24.22449,455.18613
-23.9438,406.36725
-25.27303,376.41083
-25.68958,456.6162
-12.5888,444.77319
2054.41325,385.07071
8495.2241,300.93531
12374.2449,278.52977
12745.8832,341.8411
12840.09718,276.66931
13189.64047,238.5585
12298.94668,242.49231
10052.8999,286.5908
8224.21716,338.10905
5621.71796,558.55262
1853.17577,961.26822
69.99201,1251.15124
47.75535,1611.17744
48.39259,2118.22345
48.0928,2688.40571
48.26297,2546.26743
44.96131,2289.86825
44.74172,1831.32684
44.70119,1704.94177
44.09434,2144.62273
40.45288,1935.50993
44.45779,2657.87384
43.09045,3029.21769
31.28111,3230.60993
1744.79896,2868.52818
7807.39673,2392.45066
12058.89603,3185.34957
13253.32554,3575.84493
13450.56382,3589.53721
13870.50952,3717.19481
13981.41942,3518.7048
14138.12204,3387.96299
13500.43361,3778.79636
9726.66003,4180.29163
2785.47415,3830.39673
69.13933,3096.01712
-15.32921,3248.30381
-15.21318,2662.31716
-16.58166,2617.8279
-20.00613,1991.98314
-20.2899,2271.67908
-20.46131,2478.00498
-22.76812,2488.67393
-19.47996,2785.81815
-21.82811,3035.10282
-24.00126,2836.41427
-25.23184,2469.90898
-20.68847,2414.52089
1943.59047,2415.99175
8948.43638,2371.5001
13519.74305,1515.65759
14520.94507,1147.12663
14569.62334,1353.38354
14349.92331,1237.32231
14296.30497,1345.2863
14234.342,2049.87296
13394.26436,2364.62226
9957.08338,2489.69703
2968.09402,2642.48129
64.32327,2973.05728
-20.11005,3121.69455
-19.94759,2925.55964
-21.5625,2762.94742
-24.04808,2441.11089
-25.09022,2399.44247
-23.89042,2569.37094
-23.0119,2623.25746
-22.45631,2548.64393
-23.44353,2368.23847
-25.69945,2378.24086
-28.09465,2686.17509
-17.55653,2419.01091
2012.42282,2653.76514
8657.49342,2601.57353
13153.97308,1952.59009
14198.44439,1721.00144
14003.2506,2239.60405
12914.97123,2282.81182
13676.62216,2412.79627
13758.45938,3048.03686
12115.50838,2479.7148
8745.63553,2211.10856
2719.50718,2128.87115
60.13818,2295.39
-20.18892,2507.04228
-20.59883,2540.32117
-22.16039,2492.74848
-23.04543,2327.07063
-23.21413,2414.23563
-21.92912,2432.36919
-20.90817,2225.05312
-20.804,2222.20747
-22.2213,2196.67962
-23.4018,2317.12681
-25.24212,2396.92784
-21.44284,2002.78048
1718.67855,2088.14766
8303.29614,1870.29694
12510.61882,1709.30988
13925.81176,1169.39476
14339.23232,656.18496
14145.54996,543.5261
14315.58077,532.76962
14156.38171,795.60081
13293.11757,1079.08364
9824.49387,1310.1394
3023.89216,1642.76944
200.76788,1799.80665
-24.4265,1695.80988
-24.28804,1624.68764
-25.51032,1260.48017
-26.60521,822.17622
-27.46197,752.30029
-26.90536,661.15208
-26.32281,549.6536
-26.42516,453.37551
-26.54684,398.80891
-27.1687,330.91282
-28.42011,342.18485
-24.18046,350.91717
1750.91423,272.90806
7442.91297,291.86876
11821.65186,317.02854
12869.86373,430.88186
13368.3793,728.05625
13651.26795,931.56146
13707.03896,1088.67369
13661.6498,1128.07144
12932.65168,1023.96839
9401.96525,774.92069
2820.67831,413.81892
35.7778,387.21151
-17.68029,453.73669
-17.08754,519.03032
-18.40632,359.75266
-18.87456,435.77549
-20.18532,389.05064
-19.22052,290.77179
-18.97494,254.64764
-18.72616,344.94836
-20.6067,511.45572
-22.16431,787.22943
-24.68698,710.32118
-22.42065,503.2455
1712.95344,470.45175
8145.59525,451.43601
12500.22399,426.36916
13528.35953,412.54729
13727.82165,411.0641
13226.8845,377.17746
12494.74321,278.22469
12746.47232,249.62043
12755.28165,229.06004
9120.29004,218.36565
2459.95846,322.36778
75.36042,382.69632
-17.19412,342.06
-16.206,288.91622
-17.32876,250.3466
-17.70396,283.06625
-18.3209,282.40766
-17.61546,278.76249
-16.99463,524.5171
-17.38589,508.16455
-25.32467,422.6183
-22.24183,323.10938
-25.81099,289.7903
-24.64956,257.33649
1642.00219,285.12015
8113.94009,305.18475
12654.88027,370.17627
13341.67577,817.85692
13640.52224,1100.83198
13667.85766,1075.12639
13386.21485,967.96936
13436.72097,888.94056
12699.77498,860.16903
8670.24521,917.19769
2184.00289,790.96387
55.07679,862.43211
15.99771,1318.41333
16.65193,1432.62025
15.9075,1412.22186
11.93979,1399.18422
10.72644,1407.17021
11.88925,1529.49548
11.81286,1691.4612
12.01124,1767.23342
10.42008,1692.14673
-13.20859,1610.28146
-20.94762,1574.4179
-18.36625,1556.95115
1692.45059,1611.57292
8200.69692,1586.12602
12574.85192,1415.89751
12998.86988,1478.23711
12579.01907,1531.73001
12829.32579,1330.58967
12633.62747,1195.98265
13011.32848,1066.42878
11289.9368,913.84358
8413.90083,900.11682
2124.46928,905.57613
26.4914,872.33828
-15.36612,825.46071
-15.42763,597.17791
-17.23375,541.07395
-20.68124,554.67937
-22.1235,576.91789
-21.0156,587.39092
-20.53995,557.00167
-20.34468,503.93956
-22.01128,496.39249
-22.44642,545.5896
-25.34615,606.27556
-23.55371,684.6686
1561.35141,689.11489
8147.97657,588.53244
12779.64028,551.65223
12879.46868,616.474
13353.00081,643.19449
13698.23192,541.96946
13503.9698,490.82475
13583.20172,368.86016
12855.44232,220.98161
9093.04884,111.69496
2145.68857,93.4946
27.61693,186.82387
-15.41444,445.99637
-20.84335,599.24033
-17.90556,573.08505
-21.57208,585.36996
-21.86414,540.5017
-21.28375,505.86575
-21.92164,472.27851
-21.1087,431.72695
-25.08007,554.83147
-25.41866,705.31439
-27.54676,874.49855
-24.87883,663.99456
1555.87343,473.4099
8139.76298,259.84904
12639.92636,212.56539
13981.58831,226.64131
14036.90374,346.18984
13985.81255,772.90776
14080.84114,1573.43986
13870.16294,1686.59161
13056.59308,1759.02964
9250.63514,1904.3448
2117.54567,1973.61458
33.49625,1751.25569
-24.6827,1700.62459
-22.30291,1678.83508
-23.89887,1539.63902
-25.29062,1475.90284
-32.31751,1524.59963
-54.06969,2480.89023
-56.3267,2785.29234
-54.66207,2763.84641
-58.95234,2481.0358
-62.83423,2281.15414
-56.66121,2206.06738
-64.10059,2215.06279
1210.55125,2538.78254
7149.56984,2631.69597
10440.19607,2176.70674
11709.77756,1798.17254
12050.43759,2290.90882
12390.17523,2368.783
12574.24276,2474.85396
11927.83141,2493.6404
10285.92335,2689.85029
6460.99766,3025.18637
1241.15007,2908.7547
-15.86126,2771.31679
-26.12414,2221.97487
-25.96999,2063.2942
-27.07002,2335.74996
-26.93824,2744.30147
-26.29786,2850.05428
-25.7983,2665.21558
-25.16258,2336.56631
-25.14045,1895.50927
-28.1723,1505.57017
-29.85939,1184.03051
-30.29359,1259.76384
-32.1729,1301.24197
1146.80626,921.821
7375.71025,798.48559
11840.95468,734.18386
12982.09194,625.29376
13240.44421,441.80103
13184.08213,378.74697
12964.41739,261.70692
12884.55473,159.8065
11659.15555,166.82831
8186.62609,117.1047
1749.3751,108.53722
21.02803,134.36314
-5.94553,391.12269
-6.44122,789.24648
-7.39343,978.74652
-8.45214,1045.58585
-10.65098,1421.80586
-10.43553,1583.22125
-10.44403,1640.88534
-9.86458,1655.02024
-13.2735,1582.44242
-11.45574,1548.0861
-14.23301,1744.10949
-16.10156,1898.5768
1233.43678,1994.99476
7264.87904,2038.81731
11873.10051,2093.67278
13039.68063,2343.1195
12988.60995,2531.57927
12339.5953,2567.54556
13228.23052,2832.90202
12696.45498,2977.50891
11691.17941,2799.98393
7840.63209,2417.3244
1588.22921,1777.35253
6.24837,1128.42243
-5.36935,1047.67334
-6.16311,1406.88603
-7.07722,1756.94294
-7.43756,1878.28689
-9.45937,1978.58141
-9.82352,1975.30052
-7.73971,2186.34447
-7.37621,2158.93869
-11.64897,1769.7534
-11.22723,1506.2395
-13.50121,1460.00251
-16.27695,1537.54463
980.08895,1372.39768
6175.92949,1292.22296
11385.88363,1243.99164
13163.10844,1251.45446
13753.95675,1313.55291
11833.70568,1391.91904
11301.20288,1280.48671
12964.89538,1184.65434
12586.42735,1117.67139
8296.27336,1020.52545
1611.33266,862.67881
12.84394,740.38419
-6.65468,665.86647
-7.10401,616.7105
-7.66431,559.81173
-7.36912,563.73947
-11.04659,505.21021
-11.46277,521.39191
-10.67165,519.01411
-10.52662,472.81905
-9.91842,462.49271
-12.98138,507.15029
-16.95884,531.33001
-19.84726,525.6385
1246.51789,524.23661
7316.99126,548.79924
11924.74062,473.08506
13045.53258,402.61706
13381.73964,370.62993
13109.94947,340.58514
13727.99495,313.85196
13614.3945,250.07762
12609.01164,200.05406
8287.6906,155.22203
1617.32972,134.21051
18.37533,157.59789
-1.80628,205.15787
-4.02304,230.36014
-5.8493,263.29402
-5.36365,253.09762
-6.6152,210.14135
-7.12662,172.0912
-8.08743,150.62811
-7.78288,154.51179
-8.49044,152.22467
-8.30502,171.9178
-11.79262,178.75167
-15.89898,192.51001
1221.13812,203.58707
7399.33882,210.92443
12140.60102,222.92211
13366.20081,219.44943
13113.14199,213.31173
13043.26272,221.49205
13248.27247,209.80656
13358.94007,204.37242
12342.3552,216.84571
8040.03164,201.66219
1491.85299,201.65555
-20.21239,221.89489
-42.81156,234.47638
-43.45736,237.58251
-41.34914,265.39862
-41.4238,311.32636
-46.59855,301.34893
-45.40846,277.15327
-42.43358,254.51133
-41.53702,243.3796
-42.53407,214.01414
-43.17041,219.92172
-46.1853,238.99464
-48.11269,225.04514
960.30122,246.62503
6677.62674,240.16696
11711.63064,198.33169
12757.14685,219.82554
12445.57686,212.31978
12258.17551,200.35099
12604.3616,249.01351
12884.03569,264.67615
11191.29934,174.58537
6888.41113,88.70253
1151.47059,67.22106
-36.8598,50.95099
-34.83637,46.26707
-35.22339,49.29107
-36.67538,51.68351
-37.11058,59.6014
-37.34591,76.35239
-36.28653,83.01023
26,53.25
15.81818,16.76667
-35.85023,89.15876
-40.11746,80.33262
-43.31946,71.56739
-48.7699,69.37254
833.02735,73.43562
6351.51568,71.80788
10156.09998,73.17718
11721.50508,80.05116
12273.07294,107.78791
12834.91107,116.51805
12912.63573,77.53807
12938.95859,62.20439
12083.42135,55.21328
7882.63885,47.94629
1360.06701,51.72571
-26.38611,99.3796
-37.4927,100.31482
-39.51207,96.96496
-40.21787,126.00044
-41.53227,157.02655
-43.44124,166.81878
-42.92675,151.01748
-41.51918,113.80041
-40.95949,98.97823
-42.51087,108.22161
-45.49477,99.10443
-47.02547,110.49813
-54.15158,116.30298
932.32005,126.45765
6479.22439,114.8645
10868.46936,104.52505
11451.87047,116.49892
12358.69453,117.45226
12296.84062,124.66612
12432.53391,123.70902
12489.26469,105.48575
11762.06977,84.08783
7466.43867,77.86784
1267.27874,71.91053
-32.96067,71.44141
-39.51112,71.45554
-39.45798,79.79507
-39.47447,96.53884
-41.52419,99.76527
-42.70081,114.20627
-42.04641,100.7595
-40.45228,115.2271
-43.07053,118.97952
-42.42739,113.31311
-44.63748,103.07119
-46.8159,92.33022
-53.09868,93.99774
855.08886,103.00687
6575.27508,89.75787
11506.64438,92.69702
13077.13538,117.99301
12890.92204,127.72899
13106.61544,167.42564
12906.6968,166.62845
12967.74975,139.6643
11875.91828,95.13147
7320.14933,76.07833
1141.13232,64.96421
-57.20677,58.74859
-60.35688,54.8297
-60.60325,62.00205
-60.4659,121.47698
-60.15433,202.34169
-60.16751,259.86758
-62.43528,260.11653
-63.66823,239.932
-64.2836,232.33658
-63.91546,237.37006
-65.16305,299.9639
-65.26506,300.78163
-71.34011,219.55165
752.39202,186.00217
5661.90859,182.14039
11050.63095,96.77513
12489.48565,75.15417
12684.40546,88.72924
12660.70028,112.77436
12866.46815,155.33265
12305.08576,281.36931
11413.76702,516.52531
6779.85127,628.92533
1093.62218,577.56647
-56.30143,594.57317
-61.44464,587.06445
-61.67648,551.82285
-62.34732,472.05025
-62.15868,481.9104
-62.50392,465.63835
-64.58027,317.66245
-63.21973,179.91829
-62.81872,152.41105
-62.22543,118.15159
-64.81549,118.7724
-67.47436,106.50626
-71.0378,85.9609
723.31502,75.33554
6269.78623,68.21458
11406.5131,73.5055
12850.38135,87.50193
12714.32493,135.73068
12873.50073,172.3881
13029.29521,186.72047
12925.22788,152.79411
11823.36734,115.14228
7155.66082,94.10987
1066.82956,66.34889
-40.11897,53.71638
-45.36467,64.93619
-44.89654,143.1931
-44.8607,243.65645
-44.9171,270.92168
-46.32394,246.86853
-46.42284,232.9018
-45.77576,203.70746
-44.62587,152.00299
-46.68475,106.58848
-48.08519,99.68598
-48.57099,136.15171
-51.9254,133.25455
728.70247,139.58578
6166.75077,144.96803
11512.36509,183.06193
12714.22037,218.57926
12578.28337,255.59022
12826.81056,352.15526
12877.88446,356.91
12804.68119,302.87968
11748.94279,240.62875
6956.16001,383.3114
1021.33281,347.44953
-42.31741,253.51116
-46.50871,287.75882
-46.05229,329.73283
-45.28229,327.8155
-46.3323,331.29508
-47.90561,341.23474
-49.38164,362.79946
-48.61137,428.50466
-47.17343,453.62916
-47.28738,392.97189
-48.60646,360.41698
-47.92783,215.28121
-48.67237,157.3332
543.36528,112.78289
5543.41855,87.85315
11122.84073,111.35748
12261.93553,73.35239
12618.11639,57.19557
12106.49334,68.3916
11965.62065,90.44402
11685.12491,80.719
10274.5096,77.47852
6388.9699,114.79632
921.56795,258.46495
-43.02096,399.42527
-41.23901,413.26158
-40.76277,610.07044
-40.47219,887.63483
-42.00022,926.41074
-43.40414,801.29706
-43.80784,824.16529
-42.87134,906.42015
-42.8145,1107.63097
-44.26661,925.2811
-44.38268,675.21436
-46.97912,354.58099
-48.32572,323.15941
491.17684,460.50239
5320.47892,306.30046
10367.50499,154.54401
11754.49673,81.1119
11969.95191,76.65416
11688.60877,80.87765
11922.16483,74.87897
11554.53021,84.59224
10683.87881,117.0718
6494.82761,115.87799
943.27733,155.99366
-42.98251,382.0167
-40.59209,514.4164
-40.72148,658.54043
-40.55973,677.83511
-35.92915,563.85103
-30.38502,346.07613
-26.08183,285.68543
-24.64904,217.76738
-24.38296,160.6726
-24.34627,136.4847
-26.56496,127.51928
-29.30362,130.37549
-32.73703,173.65597
625.03439,183.71152
6039.2274,165.13863
11235.80957,189.83645
12076.48332,196.38122
12448.94783,215.71847
12499.50282,304.02625
12334.08578,282.30261
12111.48514,209.22741
10780.11497,170.91633
6396.09608,117.5451
870.06946,86.35783
-20.73054,68.6207
-21.88471,68.61253
-21.71393,79.93232
-21.95656,84.46472
-24.12217,85.69141
-24.75508,84.75493
-24.20279,61.12539
-23.61612,58.74223
-23.00615,54.41919
-23.7916,63.9925
-26.44547,62.57957
-18.68454,75.46494
-19.80794,86.34224
608.55444,97.33509
5843.15391,102.96897
11045.61109,102.2893
11699.26763,101.44302
11661.07214,100.20524
12011.34729,106.92026
11816.4636,112.27336
11810.38443,106.72517
10424.6877,97.71265
6278.93717,111.00647
846.62573,102.16974
-20.45861,79.15555
-108.75475,60.32211
-43.58768,50.39665
-11.58401,53.69808
-23.50474,67.86483
-26.92449,75.42609
-26.79809,84.38388
-24.85698,99.16868
-23.69838,145.87792
-26.49108,179.8386
-26.58589,167.16314
-28.66663,187.4376
-30.88228,184.55402
593.96086,138.26137
4599.9092,83.0657
9823.46194,55.78529
9738.32143,47.32431
10169.54328,49.20624
11455.60306,75.39725
10709.89011,93.51555
9984.23668,101.43689
6705.38078,130.1786
3220.70326,169.93938
487.27582,201.38842
-70.43267,274.99136
-49.03407,366.75396
-50.91502,540.98572
-49.59607,642.37945
-48.91952,999.73148
-49.96516,1579.36038
-51.36758,1435.11414
-51.10387,1376.45536
-51.15776,1193.36007
-52.69619,1353.02454
-53.85206,1216.6125
-55.09836,1131.73596
-59.62719,1036.1153
389.97149,998.19551
4384.21556,835.29427
8576.45255,609.83909
9265.13457,502.65798
9792.67426,416.05913
10492.33375,498.09962
9437.83934,744.16812
8461.38455,1115.82165
6647.50717,988.25771
3436.19846,769.01798
451.08148,583.91393
-19.91168,627.82159
-18.44112,761.4736
-18.34431,829.0552
-18.35216,785.615
-18.66108,753.30306
-24.72809,688.4636
-25.46264,454.25645
-25.53411,494.5448
-25.4381,540.54351
-27.21815,506.78945
-31.16002,531.73808
-32.93324,459.85756
-34.75844,301.39825
419.82844,259.04501
4183.08591,368.66469
9234.15383,469.99123
10938.00524,394.58848
10177.43312,342.07713
11093.22834,269.01209
10548.66335,271.1475
9359.71425,235.61913
7259.26401,150.13999
3923.22094,204.18798
652.2932,255.89317
-19.42642,407.22135
-18.79998,600.67532
-21.93252,296.92167
-19.60086,180.73797
-22.23007,222.35937
-29.17912,288.4079
-29.43796,274.98461
-28.73193,289.30773
-28.40949,313.62659
-29.84644,328.24197
-33.95332,307.56184
-35.33367,279.02304
-30.31115,314.46073
409.71034,271.34994
4815.88076,196.07065
10168.62383,186.25338
11716.09649,243.17525
11632.65792,314.51875
11453.7648,440.81671
11804.53385,357.46738
11707.59195,271.51837
10642.69345,231.31444
6088.76666,216.91243
752.14734,153.85895
-17.22458,153.24209
-15.35091,169.42379
-15.85382,182.62868
-16.19279,217.27338
-16.57381,270.31336
-22.01946,281.24314
-27.80138,333.14567
-28.51667,354.65168
-28.10623,344.92202
-31.02479,401.27489
-34.41299,422.76053
-35.46866,459.78431
-30.82319,503.32625
404.5406,521.19189
5271.8163,554.86043
10952.88428,534.6123
12539.04318,546.892
12722.72054,566.01895
12625.83583,446.25522
12649.50508,428.54054
12545.32593,354.67178
11313.56138,304.41391
6276.77072,275.16858
750.45786,198.66287
4.51607,180.37925
-13.84052,173.89761
-1.23851,214.87089
-8.54865,270.53932
-13.18474,272.67419
-15.14088,230.09046
-19.38843,214.49035
-19.18405,162.98067
-20.42383,127.11646
-21.82045,107.42924
-25.8358,111.38263
-26.61277,105.31384
-35.19543,78.54365
389.96704,75.44529
5048.34815,83.8988
10052.80778,88.04679
10847.16498,96.74101
11246.2676,114.01946
10782.9175,108.00797
10657.07001,121.53603
9930.92451,127.45146
9396.75266,134.01291
5335.4123,135.6866
524.15981,127.64735
-19.81669,106.57589
-18.49853,128.03264
-18.65586,142.83441
-18.69047,179.98979
-20.36208,289.34389
-27.42962,352.24565
-27.64557,391.46774
-27.0715,582.48433
-25.75558,901.35018
-26.60571,1175.45441
-30.09598,1498.72926
-31.2601,1261.71393
-33.75521,955.17626
294.32824,1173.74433
3126.11882,1381.49067
5530.419,1331.96751
6808.73779,1554.50419
6491.72186,1473.51113
6976.66467,1509.56688
7561.05549,1710.82092
7315.61019,1764.92743
5712.34767,1606.04524
2944.41789,1654.32262
306.77708,2222.21566
-11.28231,1784.72798
-10.36809,1433.48503
-10.13299,1699.43014
-10.29098,1872.35937
-12.54232,1865.56434
-16.70122,1788.60835
-16.16232,1489.41215
-15.8899,1556.01325
-15.84724,1351.32723
-16.78127,1491.08977
-21.49561,1927.01414
-22.61171,2097.96632
-20.64319,2202.54863
183.12126,2204.61294
2042.76533,2229.41574
3690.78804,2236.78897
5302.15127,2055.80954
5980.66121,2093.37414
7163.43277,2279.67804
6634.73849,2226.97553
6013.23821,2034.36623
4929.89744,2003.24976
2050.56008,1860.46763
134.56104,1594.669
-18.77339,1441.15038
-17.98334,1285.31613
-17.96008,1104.9738
-18.31285,912.27123
-18.96024,896.54284
-22.81887,773.48938
-27.15637,623.27758
-28.1925,507.49075
-66.30892,412.77633
-70.81592,351.07172
-67.73039,366.20585
-47.46409,348.57284
-38.21867,240.10508
146.93991,199.93084
2438.88996,206.36673
6901.16211,193.11852
7995.71775,183.17756
8480.82062,157.21438
8941.173,146.34304
8964.47737,156.18688
8912.00743,206.13521
7174.2606,175.63919
4125.153,159.09409
536.26441,124.40675
10.96906,115.03203
11.56822,104.77944
11.96303,97.71216
12.50823,111.77502
10.41048,145.80662
4.53357,165.57118
2.62973,128.13976
2.31632,127.19667
1.35898,120.04839
-1.21383,121.50145
-2.97671,81.56592
-3.08573,79.28558
-1.22,81.06682
258.05982,83.4308
3314.48712,96.38647
7679.49907,131.78038
9028.07792,205.98912
9423.88159,267.29543
10225.69993,288.36961
9323.35113,255.0474
9994.22701,220.92893
8063.49533,179.23799
4825.87421,123.08546
521.26413,101.47549
-16.2096,119.9124
-15.40903,168.22611
-16.30522,318.65433
-17.28368,430.45322
-18.03263,318.29461
-22.13136,305.9354
-24.62218,344.7898
-24.05808,390.36013
-33.4617,369.01394
-26.0381,408.3807
-26.86853,381.68603
-27.80026,379.20277
-25.57747,401.29005
228.28133,372.7216
3592.18069,385.64487
7240.66805,364.66216
9432.66162,442.30753
9819.769,544.79141
9640.27491,702.79421
9583.11483,884.07218
9506.9059,853.62363
8890.2601,911.4274
4936.26491,779.66736
495.94393,533.38493
-12.77181,442.83053
-12.15187,488.97595
-12.53275,392.49279
-12.89179,345.87858
-14.19485,324.1691
-21.80276,323.5544
-25.99879,306.11499
-25.48814,307.82559
-25.28228,280.98376
-25.77246,232.35158
-30.87996,210.25885
-32.23669,231.46897
-28.8056,213.04334
222.11096,187.03454
3893.37209,146.41636
9491.10159,131.91353
11137.01114,137.89006
