name,PlantType,maxcap,mincap,opcost,minup,ramp,st_cost,var_om,fix_om,regcost
60079_G_DU2CA,Solar PV,20.0,20.0,0.029854979404998525,0.0,20.0,0.0,0.0,27750.0,9999.0
60080_G_DU3CA,Solar PV,15.0,15.0,0.002295189758906807,0.0,15.0,0.0,0.0,27750.0,9999.0
60081_G_DU4CA,Solar PV,20.0,20.0,0.03647362494893638,0.0,20.0,0.0,0.0,27750.0,9999.0
60083_G_PV-S,Solar PV,1.5,1.5,0.04001823762264638,0.0,1.5,0.0,0.0,27750.0,9999.0
60083_G_PV-W,Solar PV,1.5,1.5,0.03144494200155653,0.0,1.5,0.0,0.0,27750.0,9999.0
60085_G_PV1,Solar PV,3.7,3.7,0.013750696624809051,0.0,3.7,0.0,0.0,27750.0,9999.0
60086_G_PV1,Solar PV,3.0,3.0,0.024891186843235727,0.0,3.0,0.0,0.0,27750.0,9999.0
60091_G_GEN01,Solar PV,20.0,20.0,0.001285563023767311,0.0,20.0,0.0,0.0,27750.0,9999.0
60092_G_BLCK4,Solar PV,33.2,33.2,0.03694868181492528,0.0,33.2,0.0,0.0,27750.0,9999.0
60092_G_BLCK5,Solar PV,33.9,33.9,0.04479302731462101,0.0,33.9,0.0,0.0,27750.0,9999.0
60092_G_BLCK6,Solar PV,32.0,32.0,0.040445129907487304,0.0,32.0,0.0,0.0,27750.0,9999.0
60092_G_BLCK7,Solar PV,32.1,32.1,0.04034120230838409,0.0,32.1,0.0,0.0,27750.0,9999.0
60093_G_BLCK1,Solar PV,38.7,38.7,0.04058904252220687,0.0,38.7,0.0,0.0,27750.0,9999.0
60093_G_BLCK2,Solar PV,36.3,36.3,0.010829095349721492,0.0,36.3,0.0,0.0,27750.0,9999.0
60093_G_BLCK3,Solar PV,34.8,34.8,0.023792321553674674,0.0,34.8,0.0,0.0,27750.0,9999.0
60142_G_LEPV1,Solar PV,1.5,1.5,0.04046103176502375,0.0,1.5,0.0,0.0,27750.0,9999.0
60151_G_BLDGF,Solar PV,1.3,1.3,0.03988360498424908,0.0,1.3,0.0,0.0,27750.0,9999.0
60153_G_BLDGG,Solar PV,1.2,1.2,0.025694888454321402,0.0,1.2,0.0,0.0,27750.0,9999.0
60154_G_BLDG1,Solar PV,1.0,1.0,0.007537846957780248,0.0,1.0,0.0,0.0,27750.0,9999.0
60182_G_DULLE,Solar PV,2.0,2.0,0.03971737752681778,0.0,2.0,0.0,0.0,27750.0,9999.0
60183_G_FSPRI,Solar PV,2.0,2.0,0.04530432590812242,0.0,2.0,0.0,0.0,27750.0,9999.0
60185_G_SOLV1,Solar PV,85.0,85.0,0.012873528019531878,0.0,85.0,0.0,0.0,27750.0,9999.0
60186_G_DSR1,Solar PV,50.0,50.0,0.04585784639025381,0.0,50.0,0.0,0.0,27750.0,9999.0
60187_G_DSR2,Solar PV,5.0,5.0,0.011755682960849813,0.0,5.0,0.0,0.0,27750.0,9999.0
60193_G_GEN1,Solar PV,3.3,3.3,0.030375270102742685,0.0,3.3,0.0,0.0,27750.0,9999.0
60219_G_UNIT1,Solar PV,1.0,1.0,0.01563292006743367,0.0,1.0,0.0,0.0,27750.0,9999.0
60226_G_GEN01,Solar PV,10.8,10.8,0.009602757698068648,0.0,10.8,0.0,0.0,27750.0,9999.0
60231_G_PV1,Solar PV,4.5,4.5,0.0007431004141511877,0.0,4.5,0.0,0.0,27750.0,9999.0
60233_G_PV2,Solar PV,185.0,185.0,0.043705739958069596,0.0,185.0,0.0,0.0,27750.0,9999.0
60237_G_MSF2,Solar PV,30.0,30.0,0.0002155441076025111,0.0,30.0,0.0,0.0,27750.0,9999.0
60242_G_SKI10,Solar PV,10.0,10.0,0.0299601904047314,0.0,10.0,0.0,0.0,27750.0,9999.0
60255_G_1,Solar PV,2.0,2.0,0.013194768293844729,0.0,2.0,0.0,0.0,27750.0,9999.0
60255_G_2,Solar PV,1.0,1.0,0.027601756503296878,0.0,1.0,0.0,0.0,27750.0,9999.0
60275_G_WSPV1,Solar PV,2.0,2.0,0.009705913549963925,0.0,2.0,0.0,0.0,27750.0,9999.0
60277_G_CASTR,Solar PV,1.5,1.5,0.01699451752310885,0.0,1.5,0.0,0.0,27750.0,9999.0
60279_G_ABSR,Solar PV,20.0,20.0,0.016636521718709735,0.0,20.0,0.0,0.0,27750.0,9999.0
60280_G_SUMSL,Solar PV,20.0,20.0,0.0021831115838937434,0.0,20.0,0.0,0.0,27750.0,9999.0
60281_G_CADRB,Solar PV,3.0,3.0,0.005877880209623693,0.0,3.0,0.0,0.0,27750.0,9999.0
60310_G_GEN01,Solar PV,20.0,20.0,0.025059165087262525,0.0,20.0,0.0,0.0,27750.0,9999.0
60311_G_GEN01,Solar PV,11.4,11.4,0.0272006199788862,0.0,11.4,0.0,0.0,27750.0,9999.0
60336_G_MSF1,Solar PV,50.0,50.0,0.03838324175816693,0.0,50.0,0.0,0.0,27750.0,9999.0
60386_G_PV1,Solar PV,20.0,20.0,0.03001923996430267,0.0,20.0,0.0,0.0,27750.0,9999.0
60389_G_REBR1,Solar PV,60.0,60.0,0.013308727170109958,0.0,60.0,0.0,0.0,27750.0,9999.0
60412_G_MUN,Solar PV,4.0,4.0,0.009656187598542127,0.0,4.0,0.0,0.0,27750.0,9999.0
60426_G_RCWD,Solar PV,1.9,1.9,0.03431606248503221,0.0,1.9,0.0,0.0,27750.0,9999.0
60428_G_PV1,Solar PV,2.2,2.2,0.02235567725215153,0.0,2.2,0.0,0.0,27750.0,9999.0
60446_G_PVEB,Solar PV,1.0,1.0,0.041075352770043906,0.0,1.0,0.0,0.0,27750.0,9999.0
60450_G_PVCR,Solar PV,1.1,1.1,0.03255228906744344,0.0,1.1,0.0,0.0,27750.0,9999.0
60485_G_PV1,Solar PV,20.0,20.0,0.0027060921780474815,0.0,20.0,0.0,0.0,27750.0,9999.0
60509_G_PV1,Solar PV,2.3,2.3,0.0004009823974278293,0.0,2.3,0.0,0.0,27750.0,9999.0
60516_G_PV1,Solar PV,3.0,3.0,0.0009554753365013436,0.0,3.0,0.0,0.0,27750.0,9999.0
60558_G_PV1,Solar PV,20.0,20.0,0.0158304276013629,0.0,20.0,0.0,0.0,27750.0,9999.0
60590_G_RS1,Solar PV,54.0,54.0,0.018070611153858218,0.0,54.0,0.0,0.0,27750.0,9999.0
60591_G_RS1,Solar PV,54.0,54.0,0.011260433167110319,0.0,54.0,0.0,0.0,27750.0,9999.0
60594_G_VYGR1,Onshore Wind,131.1,131.1,0.034520517389170016,0.0,131.1,0.0,0.0,39550.0,9999.0
60744_G_SESI2,Solar PV,2.9,2.9,0.03791114118292052,0.0,2.9,0.0,0.0,27750.0,9999.0
60745_G_SESI1,Solar PV,1.9,1.9,0.0008047381261491072,0.0,1.9,0.0,0.0,27750.0,9999.0
60790_G_PV,Solar PV,3.0,3.0,0.03656154993059415,0.0,3.0,0.0,0.0,27750.0,9999.0
60791_G_ANZA1,Solar PV,2.0,2.0,0.012623410281976832,0.0,2.0,0.0,0.0,27750.0,9999.0
60824_G_PV1,Solar PV,1.0,1.0,0.00415445100266913,0.0,1.0,0.0,0.0,27750.0,9999.0
60844_G_PV1,Solar PV,3.8,3.8,0.045011703253456256,0.0,3.8,0.0,0.0,27750.0,9999.0
60844_G_PV2,Solar PV,2.3,2.3,0.03449022262454706,0.0,2.3,0.0,0.0,27750.0,9999.0
60846_G_PV1,Solar PV,1.1,1.1,0.041187743507051684,0.0,1.1,0.0,0.0,27750.0,9999.0
60861_G_PV1,Solar PV,2.7,2.7,0.04592094974112923,0.0,2.7,0.0,0.0,27750.0,9999.0
60869_G_PB1,Solar PV,9.5,9.5,0.03496714751622113,0.0,9.5,0.0,0.0,27750.0,9999.0
60914_G_W5328,Solar PV,2.3,2.3,0.04118796439131751,0.0,2.3,0.0,0.0,27750.0,9999.0
60947_G_Q644A,Solar PV,20.0,20.0,0.04723108030306181,0.0,20.0,0.0,0.0,27750.0,9999.0
60953_G_W5381,Solar PV,1.7,1.7,0.03159226780749988,0.0,1.7,0.0,0.0,27750.0,9999.0
60975_G_WS532,Solar PV,20.0,20.0,0.01599114697402339,0.0,20.0,0.0,0.0,27750.0,9999.0
60978_G_PV1,Solar PV,1.1,1.1,0.042823384474231146,0.0,1.1,0.0,0.0,27750.0,9999.0
60979_G_PV1,Solar PV,2.2,2.2,0.04457029811573762,0.0,2.2,0.0,0.0,27750.0,9999.0
60981_G_WS526,Solar PV,20.0,20.0,0.015509672859902785,0.0,20.0,0.0,0.0,27750.0,9999.0
60984_G_PV1,Solar PV,1.9,1.9,0.049462014716620394,0.0,1.9,0.0,0.0,27750.0,9999.0
60995_G_1,Solar PV,3.8,3.8,0.039386754532820374,0.0,3.8,0.0,0.0,27750.0,9999.0
61006_G_SCAIR,Solar PV,7.0,7.0,0.0026637522178895147,0.0,7.0,0.0,0.0,27750.0,9999.0
61066_G_WTG1,Onshore Wind,1.9,1.9,0.027987009962901818,0.0,1.9,0.0,0.0,39550.0,9999.0
61067_G_WTG1,Onshore Wind,1.9,1.9,0.036379791568294455,0.0,1.9,0.0,0.0,39550.0,9999.0
61115_G_MANT1,Solar PV,1.0,1.0,0.019897642395380902,0.0,1.0,0.0,0.0,27750.0,9999.0
61116_G_DELA1,Solar PV,1.0,1.0,0.029730490989761507,0.0,1.0,0.0,0.0,27750.0,9999.0
61117_G_BAKE1,Solar PV,5.3,5.3,0.020834599699434433,0.0,5.3,0.0,0.0,27750.0,9999.0
61118_G_BIND1,Solar PV,1.0,1.0,0.031402457574102115,0.0,1.0,0.0,0.0,27750.0,9999.0
61152_G_PV1,Solar PV,5.2,5.2,0.009722591667849124,0.0,5.2,0.0,0.0,27750.0,9999.0
61209_G_PV1,Solar PV,3.5,3.5,0.032493258225083387,0.0,3.5,0.0,0.0,27750.0,9999.0
61249_G_W5531,Solar PV,2.9,2.9,0.017763852776925,0.0,2.9,0.0,0.0,27750.0,9999.0
61250_G_USPS1,Solar PV,10.7,10.7,0.0027253016008230435,0.0,10.7,0.0,0.0,27750.0,9999.0
7526_G_1,Onshore Wind,13.1,13.1,0.049437505402013575,0.0,13.1,0.0,0.0,39550.0,9999.0
7526_G_2,Onshore Wind,24.0,24.0,0.0034538257294204015,0.0,24.0,0.0,0.0,39550.0,9999.0
7526_G_2B,Onshore Wind,63.0,63.0,0.04935663402480933,0.0,63.0,0.0,0.0,39550.0,9999.0
7526_G_3,Onshore Wind,128.0,128.0,0.005380273771461531,0.0,128.0,0.0,0.0,39550.0,9999.0
