,demand,date,time,EVdemand,demandW/OEV,demandZEV,demand1/2ZEV,demand3/4ZEV
6266,32501,20180919,2,126.07116000000002,31807.60862,42397.58606,37102.59734,39750.0917
6267,32794,20180919,3,102.35651999999999,32231.03914,40828.98682,36530.01298,38679.4999
6268,31846,20180919,4,91.35912,31343.52484,39017.69092,35180.607879999996,37099.149399999995
6269,29986,20180919,5,110.1138,29380.3741,38629.933300000004,34005.1537,36317.5435
6270,27487,20180919,6,181.11396000000002,26490.87322,41704.44586000001,34097.65954,37901.0527
6271,25226,20180919,7,341.0701199999999,23350.11434,52000.00442,37675.05938,44837.531899999994
6272,23758,20180919,8,508.5361200000001,20961.051339999998,63678.08542,42319.56838,52998.8269
6273,22885,20180919,9,526.7767200000001,19987.728039999998,64236.97252000001,42112.35028,53174.6614
6274,22271,20180919,10,509.48352000000006,19468.84064,62265.45632,40867.14848,51566.3024
6275,21969,20180919,11,490.36380000000014,19271.9991,60462.55830000001,39867.27870000001,50164.918500000014
6276,22066,20180919,12,493.9575599999999,19349.23342,60841.668459999986,40095.450939999995,50468.5597
6277,23243,20180919,13,487.01004000000023,20564.444779999998,61473.28814000002,41018.866460000005,51246.07730000001
6278,25234,20180919,14,478.89312000000024,22600.08784,62827.10992000002,42713.598880000005,52770.35440000001
6279,26096,20180919,15,521.46084,23227.96538,67030.67594,45129.32066,56079.9983
6280,26119,20180919,16,558.8269199999999,23045.45194,69986.91321999999,46516.18257999999,58251.54789999999
6281,26248,20180919,17,620.3554799999997,22836.04486,74945.90517999997,48890.97501999999,61918.440099999985
6282,26681,20180919,18,637.4464800000001,23175.04436,76720.54868,49947.79652,63334.172600000005
6283,26902,20180919,19,578.91192,23717.98444,72346.58572,48032.28508,60189.4354
6284,27478,20180919,20,466.77096,24910.759720000002,64119.52036,44515.14004,54317.3302
6285,28681,20180919,21,377.1402,26606.728900000002,58286.5057,42446.6173,50366.561499999996
6286,30030,20180919,22,311.76683999999995,28315.28238,54503.696939999994,41409.48966,47956.59329999999
6287,31136,20180919,23,247.78248,29773.19636,50586.92468,40180.06052,45383.4926
6288,32228,20180920,0,204.38844000000003,31103.86358,48272.49254000001,39688.178060000006,43980.335300000006
6289,32907,20180920,1,162.34799999999998,32014.086,45651.318,38832.702,42242.009999999995
6290,32818,20180920,2,126.07116000000002,32124.60862,42714.58606,37419.59734,40067.0917
6291,33047,20180920,3,102.35651999999999,32484.03914,41081.98682,36783.01298,38932.4999
6292,32082,20180920,4,91.35912,31579.52484,39253.69092,35416.607879999996,37335.149399999995
6293,30056,20180920,5,110.1138,29450.3741,38699.933300000004,34075.1537,36387.5435
6294,27546,20180920,6,181.11396000000002,26549.87322,41763.44586000001,34156.65954,37960.0527
6295,25311,20180920,7,341.0701199999999,23435.11434,52085.00442,37760.05938,44922.531899999994
6296,23707,20180920,8,508.5361200000001,20910.051339999998,63627.08542,42268.56838,52947.8269
6297,22589,20180920,9,526.7767200000001,19691.728039999998,63940.97252000001,41816.35028,52878.6614
6298,21879,20180920,10,509.48352000000006,19076.84064,61873.45632,40475.14848,51174.3024
6299,21606,20180920,11,490.36380000000014,18908.9991,60099.55830000001,39504.27870000001,49801.918500000014
6300,21999,20180920,12,493.9575599999999,19282.23342,60774.668459999986,40028.450939999995,50401.5597
6301,23331,20180920,13,487.01004000000023,20652.444779999998,61561.28814000002,41106.866460000005,51334.07730000001
6302,25559,20180920,14,478.89312000000024,22925.08784,63152.10992000002,43038.598880000005,53095.35440000001
6303,26623,20180920,15,521.46084,23754.96538,67557.67594,45656.32066,56606.9983
6304,26911,20180920,16,558.8269199999999,23837.45194,70778.91321999999,47308.18257999999,59043.54789999999
6305,27208,20180920,17,620.3554799999997,23796.04486,75905.90517999997,49850.97501999999,62878.440099999985
6306,27616,20180920,18,637.4464800000001,24110.04436,77655.54868,50882.79652,64269.172600000005
6307,28199,20180920,19,578.91192,25014.98444,73643.58572,49329.28508,61486.4354
6308,28761,20180920,20,466.77096,26193.759720000002,65402.52036,45798.14004,55600.3302
6309,29965,20180920,21,377.1402,27890.728900000002,59570.5057,43730.6173,51650.561499999996
6310,31328,20180920,22,311.76683999999995,29613.28238,55801.696939999994,42707.48966,49254.59329999999
6311,32776,20180920,23,247.78248,31413.19636,52226.92468,41820.06052,47023.4926
6312,34029,20180921,0,204.38844000000003,32904.86358,50073.49254,41489.17806,45781.3353
6313,34558,20180921,1,162.34799999999998,33665.086,47302.318,40483.702000000005,43893.01
6314,34024,20180921,2,126.07116000000002,33330.60862,43920.58606,38625.59734,41273.0917
6315,33985,20180921,3,102.35651999999999,33422.03914,42019.98682,37721.01298,39870.4999
6316,32849,20180921,4,91.35912,32346.52484,40020.69092,36183.607879999996,38102.149399999995
6317,30707,20180921,5,110.1138,30101.3741,39350.933300000004,34726.1537,37038.5435
6318,28175,20180921,6,181.11396000000002,27178.87322,42392.44586000001,34785.65954,38589.0527
6319,25839,20180921,7,341.0701199999999,23963.11434,52613.00442,38288.05938,45450.531899999994
6320,24277,20180921,8,508.5361200000001,21480.051339999998,64197.08542,42838.56838,53517.8269
6321,23185,20180921,9,526.7767200000001,20287.728039999998,64536.97252000001,42412.35028,53474.6614
6322,22396,20180921,10,509.48352000000006,19593.84064,62390.45632,40992.14848,51691.3024
6323,22126,20180921,11,490.36380000000014,19428.9991,60619.55830000001,40024.27870000001,50321.918500000014
6324,22402,20180921,12,493.9575599999999,19685.23342,61177.668459999986,40431.450939999995,50804.5597
6325,23646,20180921,13,487.01004000000023,20967.444779999998,61876.28814000002,41421.866460000005,51649.07730000001
6326,25659,20180921,14,478.89312000000024,23025.08784,63252.10992000002,43138.598880000005,53195.35440000001
6327,26587,20180921,15,521.46084,23718.96538,67521.67594,45620.32066,56570.9983
6328,26999,20180921,16,558.8269199999999,23925.45194,70866.91321999999,47396.18257999999,59131.54789999999
6329,27450,20180921,17,620.3554799999997,24038.04486,76147.90517999997,50092.97501999999,63120.440099999985
6330,28057,20180921,18,637.4464800000001,24551.04436,78096.54868,51323.79652,64710.172600000005
6331,28772,20180921,19,578.91192,25587.98444,74216.58572,49902.28508,62059.4354
6332,29531,20180921,20,466.77096,26963.759720000002,66172.52036,46568.14004,56370.3302
6333,30843,20180921,21,377.1402,28768.728900000002,60448.5057,44608.6173,52528.561499999996
6334,32098,20180921,22,311.76683999999995,30383.28238,56571.696939999994,43477.48966,50024.59329999999
6335,33483,20180921,23,247.78248,32120.19636,52933.92468,42527.06052,47730.4926
6336,34639,20180922,0,204.38844000000003,33514.86358,50683.49254,42099.17806,46391.3353
6337,35005,20180922,1,162.34799999999998,34112.086,47749.318,40930.702000000005,44340.01
6338,34319,20180922,2,126.07116000000002,33625.60862,44215.58606,38920.59734,41568.0917
6339,34019,20180922,3,102.35651999999999,33456.03914,42053.98682,37755.01298,39904.4999
6340,32689,20180922,4,91.35912,32186.52484,39860.69092,36023.607879999996,37942.149399999995
6341,30805,20180922,5,110.1138,30199.3741,39448.933300000004,34824.1537,37136.5435
6342,28466,20180922,6,181.11396000000002,27469.87322,42683.44586000001,35076.65954,38880.0527
6343,26317,20180922,7,341.0701199999999,24441.11434,53091.00442,38766.05938,45928.531899999994
6344,24777,20180922,8,508.5361200000001,21980.051339999998,64697.08542,43338.56838,54017.8269
6345,23451,20180922,9,526.7767200000001,20553.728039999998,64802.97252000001,42678.35028,53740.6614
6346,22531,20180922,10,509.48352000000006,19728.84064,62525.45632,41127.14848,51826.3024
6347,21980,20180922,11,490.36380000000014,19282.9991,60473.55830000001,39878.27870000001,50175.918500000014
6348,21895,20180922,12,493.9575599999999,19178.23342,60670.668459999986,39924.450939999995,50297.5597
6349,22320,20180922,13,487.01004000000023,19641.444779999998,60550.28814000002,40095.866460000005,50323.07730000001
6350,23117,20180922,14,478.89312000000024,20483.08784,60710.10992000002,40596.598880000005,50653.35440000001
6351,23455,20180922,15,521.46084,20586.96538,64389.67594,42488.32066,53438.9983
6352,23979,20180922,16,558.8269199999999,20905.45194,67846.91321999999,44376.18257999999,56111.54789999999
6353,24469,20180922,17,620.3554799999997,21057.04486,73166.90517999997,47111.97501999999,60139.440099999985
6354,24930,20180922,18,637.4464800000001,21424.04436,74969.54868,48196.79652,61583.172600000005
6355,25674,20180922,19,578.91192,22489.98444,71118.58572,46804.28508,58961.4354
6356,26817,20180922,20,466.77096,24249.759720000002,63458.52036,43854.14004,53656.3302
6357,28360,20180922,21,377.1402,26285.728900000002,57965.5057,42125.6173,50045.561499999996
6358,29984,20180922,22,311.76683999999995,28269.28238,54457.696939999994,41363.48966,47910.59329999999
6359,31523,20180922,23,247.78248,30160.19636,50973.92468,40567.06052,45770.4926
6360,32705,20180923,0,204.38844000000003,31580.86358,48749.49254000001,40165.178060000006,44457.335300000006
6361,33266,20180923,1,162.34799999999998,32373.086,46010.318,39191.702,42601.009999999995
6362,32818,20180923,2,126.07116000000002,32124.60862,42714.58606,37419.59734,40067.0917
6363,32563,20180923,3,102.35651999999999,32000.03914,40597.98682,36299.01298,38448.4999
6364,31387,20180923,4,91.35912,30884.52484,38558.69092,34721.607879999996,36640.149399999995
6365,29650,20180923,5,110.1138,29044.3741,38293.933300000004,33669.1537,35981.5435
6366,27703,20180923,6,181.11396000000002,26706.87322,41920.44586000001,34313.65954,38117.0527
6367,25671,20180923,7,341.0701199999999,23795.11434,52445.00442,38120.05938,45282.531899999994
6368,24075,20180923,8,508.5361200000001,21278.051339999998,63995.08542,42636.56838,53315.8269
6369,22910,20180923,9,526.7767200000001,20012.728039999998,64261.97252000001,42137.35028,53199.6614
6370,22036,20180923,10,509.48352000000006,19233.84064,62030.45632,40632.14848,51331.3024
6371,21421,20180923,11,490.36380000000014,18723.9991,59914.55830000001,39319.27870000001,49616.918500000014
6372,21177,20180923,12,493.9575599999999,18460.23342,59952.668459999986,39206.450939999995,49579.5597
6373,21362,20180923,13,487.01004000000023,18683.444779999998,59592.28814000002,39137.866460000005,49365.07730000001
6374,21782,20180923,14,478.89312000000024,19148.08784,59375.10992000002,39261.598880000005,49318.35440000001
6375,21776,20180923,15,521.46084,18907.96538,62710.67594,40809.32066,51759.9983
6376,22396,20180923,16,558.8269199999999,19322.45194,66263.91321999999,42793.18257999999,54528.54789999999
6377,22887,20180923,17,620.3554799999997,19475.04486,71584.90517999997,45529.97501999999,58557.440099999985
6378,23260,20180923,18,637.4464800000001,19754.04436,73299.54868,46526.79652,59913.172600000005
6379,23937,20180923,19,578.91192,20752.98444,69381.58572,45067.28508,57224.4354
6380,24935,20180923,20,466.77096,22367.759720000002,61576.52036,41972.14004,51774.3302
6381,26226,20180923,21,377.1402,24151.728900000002,55831.5057,39991.6173,47911.561499999996
6382,27825,20180923,22,311.76683999999995,26110.28238,52298.696939999994,39204.48966,45751.59329999999
6383,29368,20180923,23,247.78248,28005.19636,48818.92468,38412.06052,43615.4926
6384,30614,20180924,0,204.38844000000003,29489.86358,46658.49254000001,38074.178060000006,42366.335300000006
6385,31540,20180924,1,162.34799999999998,30647.086,44284.318,37465.702,40875.009999999995
6386,31578,20180924,2,126.07116000000002,30884.60862,41474.58606,36179.59734,38827.0917
6387,31684,20180924,3,102.35651999999999,31121.03914,39718.98682,35420.01298,37569.4999
6388,30565,20180924,4,91.35912,30062.52484,37736.69092,33899.607879999996,35818.149399999995
6389,28660,20180924,5,110.1138,28054.3741,37303.933300000004,32679.153700000003,34991.5435
6390,26295,20180924,6,181.11396000000002,25298.87322,40512.44586000001,32905.65954,36709.0527
6391,24174,20180924,7,341.0701199999999,22298.11434,50948.00442,36623.05938,43785.531899999994
6392,22801,20180924,8,508.5361200000001,20004.051339999998,62721.08542,41362.56838,52041.8269
6393,21860,20180924,9,526.7767200000001,18962.728039999998,63211.97252000001,41087.35028,52149.6614
6394,21262,20180924,10,509.48352000000006,18459.84064,61256.45632,39858.14848,50557.3024
6395,21075,20180924,11,490.36380000000014,18377.9991,59568.55830000001,38973.27870000001,49270.918500000014
6396,21567,20180924,12,493.9575599999999,18850.23342,60342.668459999986,39596.450939999995,49969.5597
6397,23017,20180924,13,487.01004000000023,20338.444779999998,61247.28814000002,40792.866460000005,51020.07730000001
6398,25329,20180924,14,478.89312000000024,22695.08784,62922.10992000002,42808.598880000005,52865.35440000001
6399,26574,20180924,15,521.46084,23705.96538,67508.67594,45607.32066,56557.9983
6400,26973,20180924,16,558.8269199999999,23899.45194,70840.91321999999,47370.18257999999,59105.54789999999
6401,27227,20180924,17,620.3554799999997,23815.04486,75924.90517999997,49869.97501999999,62897.440099999985
6402,27477,20180924,18,637.4464800000001,23971.04436,77516.54868,50743.79652,64130.172600000005
6403,27945,20180924,19,578.91192,24760.98444,73389.58572,49075.28508,61232.4354
6404,28382,20180924,20,466.77096,25814.759720000002,65023.52036,45419.14004,55221.3302
6405,29383,20180924,21,377.1402,27308.728900000002,58988.5057,43148.6173,51068.561499999996
6406,30190,20180924,22,311.76683999999995,28475.28238,54663.696939999994,41569.48966,48116.59329999999
6407,31293,20180924,23,247.78248,29930.19636,50743.92468,40337.06052,45540.4926
6408,32220,20180925,0,204.38844000000003,31095.86358,48264.49254000001,39680.178060000006,43972.335300000006
6409,32757,20180925,1,162.34799999999998,31864.086,45501.318,38682.702,42092.009999999995
6410,32712,20180925,2,126.07116000000002,32018.60862,42608.58606,37313.59734,39961.0917
6411,32848,20180925,3,102.35651999999999,32285.03914,40882.98682,36584.01298,38733.4999
6412,31655,20180925,4,91.35912,31152.52484,38826.69092,34989.607879999996,36908.149399999995
6413,29655,20180925,5,110.1138,29049.3741,38298.933300000004,33674.1537,35986.5435
6414,27067,20180925,6,181.11396000000002,26070.87322,41284.44586000001,33677.65954,37481.0527
6415,24828,20180925,7,341.0701199999999,22952.11434,51602.00442,37277.05938,44439.531899999994
6416,23399,20180925,8,508.5361200000001,20602.051339999998,63319.08542,41960.56838,52639.8269
6417,22225,20180925,9,526.7767200000001,19327.728039999998,63576.97252000001,41452.35028,52514.6614
6418,21515,20180925,10,509.48352000000006,18712.84064,61509.45632,40111.14848,50810.3024
6419,21276,20180925,11,490.36380000000014,18578.9991,59769.55830000001,39174.27870000001,49471.918500000014
6420,21693,20180925,12,493.9575599999999,18976.23342,60468.668459999986,39722.450939999995,50095.5597
6421,23026,20180925,13,487.01004000000023,20347.444779999998,61256.28814000002,40801.866460000005,51029.07730000001
6422,25335,20180925,14,478.89312000000024,22701.08784,62928.10992000002,42814.598880000005,52871.35440000001
6423,26430,20180925,15,521.46084,23561.96538,67364.67594,45463.32066,56413.9983
6424,26569,20180925,16,558.8269199999999,23495.45194,70436.91321999999,46966.18257999999,58701.54789999999
6425,26844,20180925,17,620.3554799999997,23432.04486,75541.90517999997,49486.97501999999,62514.440099999985
6426,26938,20180925,18,637.4464800000001,23432.04436,76977.54868,50204.79652,63591.172600000005
6427,26708,20180925,19,578.91192,23523.98444,72152.58572,47838.28508,59995.4354
6428,26916,20180925,20,466.77096,24348.759720000002,63557.52036,43953.14004,53755.3302
6429,27928,20180925,21,377.1402,25853.728900000002,57533.5057,41693.6173,49613.561499999996
6430,29048,20180925,22,311.76683999999995,27333.28238,53521.696939999994,40427.48966,46974.59329999999
6431,30463,20180925,23,247.78248,29100.19636,49913.92468,39507.06052,44710.4926
6432,31670,20180926,0,204.38844000000003,30545.86358,47714.49254000001,39130.178060000006,43422.335300000006
6433,32437,20180926,1,162.34799999999998,31544.086,45181.318,38362.702,41772.009999999995
6434,32460,20180926,2,126.07116000000002,31766.60862,42356.58606,37061.59734,39709.0917
6435,32925,20180926,3,102.35651999999999,32362.03914,40959.98682,36661.01298,38810.4999
6436,31951,20180926,4,91.35912,31448.52484,39122.69092,35285.607879999996,37204.149399999995
6437,29943,20180926,5,110.1138,29337.3741,38586.933300000004,33962.1537,36274.5435
6438,27561,20180926,6,181.11396000000002,26564.87322,41778.44586000001,34171.65954,37975.0527
6439,25335,20180926,7,341.0701199999999,23459.11434,52109.00442,37784.05938,44946.531899999994
6440,23837,20180926,8,508.5361200000001,21040.051339999998,63757.08542,42398.56838,53077.8269
6441,22688,20180926,9,526.7767200000001,19790.728039999998,64039.97252000001,41915.35028,52977.6614
6442,21972,20180926,10,509.48352000000006,19169.84064,61966.45632,40568.14848,51267.3024
6443,21723,20180926,11,490.36380000000014,19025.9991,60216.55830000001,39621.27870000001,49918.918500000014
6444,22069,20180926,12,493.9575599999999,19352.23342,60844.668459999986,40098.450939999995,50471.5597
6445,23385,20180926,13,487.01004000000023,20706.444779999998,61615.28814000002,41160.866460000005,51388.07730000001
6446,25648,20180926,14,478.89312000000024,23014.08784,63241.10992000002,43127.598880000005,53184.35440000001
6447,26603,20180926,15,521.46084,23734.96538,67537.67594,45636.32066,56586.9983
6448,26723,20180926,16,558.8269199999999,23649.45194,70590.91321999999,47120.18257999999,58855.54789999999
6449,26940,20180926,17,620.3554799999997,23528.04486,75637.90517999997,49582.97501999999,62610.440099999985
6450,27260,20180926,18,637.4464800000001,23754.04436,77299.54868,50526.79652,63913.172600000005
6451,27850,20180926,19,578.91192,24665.98444,73294.58572,48980.28508,61137.4354
6452,28906,20180926,20,466.77096,26338.759720000002,65547.52036,45943.14004,55745.3302
6453,30580,20180926,21,377.1402,28505.728900000002,60185.5057,44345.6173,52265.561499999996
6454,32159,20180926,22,311.76683999999995,30444.28238,56632.696939999994,43538.48966,50085.59329999999
6455,33883,20180926,23,247.78248,32520.19636,53333.92468,42927.06052,48130.4926
6456,34699,20180927,0,204.38844000000003,33574.86358,50743.49254,42159.17806,46451.3353
6457,35148,20180927,1,162.34799999999998,34255.086,47892.318,41073.702000000005,44483.01
6458,34687,20180927,2,126.07116000000002,33993.60862,44583.58606,39288.59734,41936.0917
6459,34540,20180927,3,102.35651999999999,33977.03914,42574.98682,38276.01298,40425.4999
6460,32987,20180927,4,91.35912,32484.52484,40158.69092,36321.607879999996,38240.149399999995
6461,30735,20180927,5,110.1138,30129.3741,39378.933300000004,34754.1537,37066.5435
6462,28209,20180927,6,181.11396000000002,27212.87322,42426.44586000001,34819.65954,38623.0527
6463,25969,20180927,7,341.0701199999999,24093.11434,52743.00442,38418.05938,45580.531899999994
6464,24296,20180927,8,508.5361200000001,21499.051339999998,64216.08542,42857.56838,53536.8269
6465,23129,20180927,9,526.7767200000001,20231.728039999998,64480.97252000001,42356.35028,53418.6614
6466,22265,20180927,10,509.48352000000006,19462.84064,62259.45632,40861.14848,51560.3024
6467,21936,20180927,11,490.36380000000014,19238.9991,60429.55830000001,39834.27870000001,50131.918500000014
6468,22264,20180927,12,493.9575599999999,19547.23342,61039.668459999986,40293.450939999995,50666.5597
6469,23581,20180927,13,487.01004000000023,20902.444779999998,61811.28814000002,41356.866460000005,51584.07730000001
6470,25797,20180927,14,478.89312000000024,23163.08784,63390.10992000002,43276.598880000005,53333.35440000001
6471,26809,20180927,15,521.46084,23940.96538,67743.67594,45842.32066,56792.9983
6472,27228,20180927,16,558.8269199999999,24154.45194,71095.91321999999,47625.18257999999,59360.54789999999
6473,28199,20180927,17,620.3554799999997,24787.04486,76896.90517999997,50841.97501999999,63869.440099999985
6474,28458,20180927,18,637.4464800000001,24952.04436,78497.54868,51724.79652,65111.172600000005
6475,29333,20180927,19,578.91192,26148.98444,74777.58572,50463.28508,62620.4354
6476,30381,20180927,20,466.77096,27813.759720000002,67022.52036,47418.14004,57220.3302
6477,32138,20180927,21,377.1402,30063.728900000002,61743.5057,45903.6173,53823.561499999996
6478,33740,20180927,22,311.76683999999995,32025.28238,58213.696939999994,45119.48966,51666.59329999999
6479,35053,20180927,23,247.78248,33690.19636,54503.92468,44097.06052,49300.4926
6480,35587,20180928,0,204.38844000000003,34462.86358,51631.49254,43047.17806,47339.3353
6481,35803,20180928,1,162.34799999999998,34910.086,48547.318,41728.702000000005,45138.01
6482,35028,20180928,2,126.07116000000002,34334.60862,44924.58606,39629.59734,42277.0917
6483,34849,20180928,3,102.35651999999999,34286.03914,42883.98682,38585.01298,40734.4999
6484,33470,20180928,4,91.35912,32967.52484,40641.69092,36804.607879999996,38723.149399999995
6485,31335,20180928,5,110.1138,30729.3741,39978.933300000004,35354.1537,37666.5435
6486,28722,20180928,6,181.11396000000002,27725.87322,42939.44586000001,35332.65954,39136.0527
6487,26424,20180928,7,341.0701199999999,24548.11434,53198.00442,38873.05938,46035.531899999994
6488,24715,20180928,8,508.5361200000001,21918.051339999998,64635.08542,43276.56838,53955.8269
6489,23442,20180928,9,526.7767200000001,20544.728039999998,64793.97252000001,42669.35028,53731.6614
6490,22674,20180928,10,509.48352000000006,19871.84064,62668.45632,41270.14848,51969.3024
6491,22312,20180928,11,490.36380000000014,19614.9991,60805.55830000001,40210.27870000001,50507.918500000014
6492,22572,20180928,12,493.9575599999999,19855.23342,61347.668459999986,40601.450939999995,50974.5597
6493,23807,20180928,13,487.01004000000023,21128.444779999998,62037.28814000002,41582.866460000005,51810.07730000001
6494,26026,20180928,14,478.89312000000024,23392.08784,63619.10992000002,43505.598880000005,53562.35440000001
6495,27171,20180928,15,521.46084,24302.96538,68105.67594,46204.32066,57154.9983
6496,27447,20180928,16,558.8269199999999,24373.45194,71314.91321999999,47844.18257999999,59579.54789999999
6497,27816,20180928,17,620.3554799999997,24404.04486,76513.90517999997,50458.97501999999,63486.440099999985
6498,28292,20180928,18,637.4464800000001,24786.04436,78331.54868,51558.79652,64945.172600000005
6499,28683,20180928,19,578.91192,25498.98444,74127.58572,49813.28508,61970.4354
6500,29128,20180928,20,466.77096,26560.759720000002,65769.52036,46165.14004,55967.3302
6501,30211,20180928,21,377.1402,28136.728900000002,59816.5057,43976.6173,51896.561499999996
6502,31192,20180928,22,311.76683999999995,29477.28238,55665.696939999994,42571.48966,49118.59329999999
6503,32261,20180928,23,247.78248,30898.19636,51711.92468,41305.06052,46508.4926
6504,33169,20180929,0,204.38844000000003,32044.86358,49213.49254000001,40629.178060000006,44921.335300000006
6505,33324,20180929,1,162.34799999999998,32431.086,46068.318,39249.702,42659.009999999995
6506,32872,20180929,2,126.07116000000002,32178.60862,42768.58606,37473.59734,40121.0917
6507,32670,20180929,3,102.35651999999999,32107.03914,40704.98682,36406.01298,38555.4999
6508,31440,20180929,4,91.35912,30937.52484,38611.69092,34774.607879999996,36693.149399999995
6509,29710,20180929,5,110.1138,29104.3741,38353.933300000004,33729.1537,36041.5435
6510,27607,20180929,6,181.11396000000002,26610.87322,41824.44586000001,34217.65954,38021.0527
6511,25628,20180929,7,341.0701199999999,23752.11434,52402.00442,38077.05938,45239.531899999994
6512,24035,20180929,8,508.5361200000001,21238.051339999998,63955.08542,42596.56838,53275.8269
6513,23027,20180929,9,526.7767200000001,20129.728039999998,64378.97252000001,42254.35028,53316.6614
6514,22144,20180929,10,509.48352000000006,19341.84064,62138.45632,40740.14848,51439.3024
6515,21624,20180929,11,490.36380000000014,18926.9991,60117.55830000001,39522.27870000001,49819.918500000014
6516,21599,20180929,12,493.9575599999999,18882.23342,60374.668459999986,39628.450939999995,50001.5597
6517,22099,20180929,13,487.01004000000023,19420.444779999998,60329.28814000002,39874.866460000005,50102.07730000001
6518,23000,20180929,14,478.89312000000024,20366.08784,60593.10992000002,40479.598880000005,50536.35440000001
6519,23314,20180929,15,521.46084,20445.96538,64248.67594,42347.32066,53297.9983
6520,23595,20180929,16,558.8269199999999,20521.45194,67462.91321999999,43992.18257999999,55727.54789999999
6521,24307,20180929,17,620.3554799999997,20895.04486,73004.90517999997,46949.97501999999,59977.440099999985
6522,24484,20180929,18,637.4464800000001,20978.04436,74523.54868,47750.79652,61137.172600000005
6523,24591,20180929,19,578.91192,21406.98444,70035.58572,45721.28508,57878.4354
6524,24904,20180929,20,466.77096,22336.759720000002,61545.52036,41941.14004,51743.3302
6525,25786,20180929,21,377.1402,23711.728900000002,55391.5057,39551.6173,47471.561499999996
6526,26509,20180929,22,311.76683999999995,24794.28238,50982.696939999994,37888.48966,44435.59329999999
6527,27299,20180929,23,247.78248,25936.19636,46749.92468,36343.06052,41546.4926
6528,28158,20180930,0,204.38844000000003,27033.86358,44202.49254000001,35618.178060000006,39910.335300000006
6529,28919,20180930,1,162.34799999999998,28026.086,41663.318,34844.702,38254.009999999995
6530,29191,20180930,2,126.07116000000002,28497.60862,39087.58606,33792.59734,36440.0917
6531,29611,20180930,3,102.35651999999999,29048.03914,37645.98682,33347.01298,35496.4999
6532,28790,20180930,4,91.35912,28287.52484,35961.69092,32124.60788,34043.149399999995
6533,27469,20180930,5,110.1138,26863.3741,36112.933300000004,31488.153700000003,33800.5435
6534,25823,20180930,6,181.11396000000002,24826.87322,40040.44586000001,32433.65954,36237.0527
6535,24121,20180930,7,341.0701199999999,22245.11434,50895.00442,36570.05938,43732.531899999994
6536,22788,20180930,8,508.5361200000001,19991.051339999998,62708.08542,41349.56838,52028.8269
6537,21861,20180930,9,526.7767200000001,18963.728039999998,63212.97252000001,41088.35028,52150.6614
6538,21111,20180930,10,509.48352000000006,18308.84064,61105.45632,39707.14848,50406.3024
6539,20637,20180930,11,490.36380000000014,17939.9991,59130.55830000001,38535.27870000001,48832.918500000014
6540,20509,20180930,12,493.9575599999999,17792.23342,59284.668459999986,38538.450939999995,48911.5597
6541,20709,20180930,13,487.01004000000023,18030.444779999998,58939.28814000002,38484.866460000005,48712.07730000001
6542,21207,20180930,14,478.89312000000024,18573.08784,58800.10992000002,38686.598880000005,48743.35440000001
6543,21254,20180930,15,521.46084,18385.96538,62188.67594,40287.32066,51237.9983
6544,21942,20180930,16,558.8269199999999,18868.45194,65809.91321999999,42339.18257999999,54074.54789999999
6545,22542,20180930,17,620.3554799999997,19130.04486,71239.90517999997,45184.97501999999,58212.440099999985
6546,22915,20180930,18,637.4464800000001,19409.04436,72954.54868,46181.79652,59568.172600000005
6547,23522,20180930,19,578.91192,20337.98444,68966.58572,44652.28508,56809.4354
6548,24387,20180930,20,466.77096,21819.759720000002,61028.52036,41424.14004,51226.3302
6549,25778,20180930,21,377.1402,23703.728900000002,55383.5057,39543.6173,47463.561499999996
6550,27004,20180930,22,311.76683999999995,25289.28238,51477.696939999994,38383.48966,44930.59329999999
6551,28348,20180930,23,247.78248,26985.19636,47798.92468,37392.06052,42595.4926
6552,29085,20181001,0,204.38844000000003,27960.86358,45129.49254000001,36545.178060000006,40837.335300000006
6553,29707,20181001,1,162.34799999999998,28814.086,42451.318,35632.702,39042.009999999995
6554,30050,20181001,2,126.07116000000002,29356.60862,39946.58606,34651.59734,37299.0917
6555,30703,20181001,3,102.35651999999999,30140.03914,38737.98682,34439.01298,36588.4999
6556,29769,20181001,4,91.35912,29266.52484,36940.69092,33103.607879999996,35022.149399999995
6557,28294,20181001,5,110.1138,27688.3741,36937.933300000004,32313.153700000003,34625.5435
6558,26209,20181001,6,181.11396000000002,25212.87322,40426.44586000001,32819.65954,36623.0527
6559,24137,20181001,7,341.0701199999999,22261.11434,50911.00442,36586.05938,43748.531899999994
6560,22831,20181001,8,508.5361200000001,20034.051339999998,62751.08542,41392.56838,52071.8269
6561,21946,20181001,9,526.7767200000001,19048.728039999998,63297.97252000001,41173.35028,52235.6614
6562,21360,20181001,10,509.48352000000006,18557.84064,61354.45632,39956.14848,50655.3024
6563,21117,20181001,11,490.36380000000014,18419.9991,59610.55830000001,39015.27870000001,49312.918500000014
6564,21597,20181001,12,493.9575599999999,18880.23342,60372.668459999986,39626.450939999995,49999.5597
6565,23065,20181001,13,487.01004000000023,20386.444779999998,61295.28814000002,40840.866460000005,51068.07730000001
6566,25444,20181001,14,478.89312000000024,22810.08784,63037.10992000002,42923.598880000005,52980.35440000001
6567,26763,20181001,15,521.46084,23894.96538,67697.67594,45796.32066,56746.9983
6568,27557,20181001,16,558.8269199999999,24483.45194,71424.91321999999,47954.18257999999,59689.54789999999
