Energy.Source.1,Technology,Utility.ID,Generator.ID,Prime.Mover,Nameplate.Capacity..MW.,Nameplate.Power.Factor,Summer.Capacity..MW.,Winter.Capacity..MW.,Minimum.Load..MW.,Planned.Retirement.Month,Planned.Retirement.Year,VOM,fuelTypes,unit,heatRateLow,heatRateHigh,fuelCost,Notes,capacityQuantile,capacityQuan
GEO,Geothermal,49748,GE12,BT,4.5,0.8,3.8,4,3.8,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.141176471,C
GEO,Geothermal,7160,U11,ST,110,1,68,68,22,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.917647059,A
GEO,Geothermal,34691,GE1,BT,16,0.8,10.7,16,16,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.458823529,B
GEO,Geothermal,7160,U7,ST,55,1,40,40,20,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.752941176,A
GEO,Geothermal,34691,GEN1,ST,21.6,0.9,14.4,21.6,13.5,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.541176471,B
GEO,Geothermal,34691,T103,BT,5,0.8,3.3,5,4,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.211764706,C
GEO,Geothermal,40613,3,ST,55,0.9,25,25,0,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.752941176,A
GEO,Geothermal,40613,1,ST,55,0.86,25,26,10,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.752941176,A
GEO,Geothermal,49748,GEN4,BT,3.5,0.8,3,3.5,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.047058824,C
GEO,Geothermal,34691,3,BT,5,0.8,3.3,5,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.211764706,C
GEO,Geothermal,34691,1,BT,5,0.8,3.3,5,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.211764706,C
GEO,Geothermal,34691,GBU,BT,8,0.8,5.3,8,3.2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.329411765,B
GEO,Geothermal,49748,GE13,BT,16,0.8,2,2,2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.458823529,B
GEO,Geothermal,56589,1,ST,55,0.9,9,9,1.8,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.752941176,A
GEO,Geothermal,49899,EE11,ST,10,0.9,10,10,2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.352941176,B
GEO,Geothermal,40613,2,ST,55,0.86,22,23,10,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.752941176,A
GEO,Geothermal,7160,UNT1,ST,88.2,1,50,55,15,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.894117647,A
GEO,Geothermal,34691,GEN2,BT,5,0.8,3.3,5,3.2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.211764706,C
GEO,Geothermal,7160,U8,ST,55,1,40,40,20,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.752941176,A
GEO,Geothermal,49899,GEN1,ST,45.5,0.85,43.2,43.2,2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.682352941,B
GEO,Geothermal,49899,GEN1,ST,45.5,0.85,43.2,43.2,2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.682352941,B
GEO,Geothermal,49748,1,ST,52,0.8,38,42,38,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.729411765,B
GEO,Geothermal,49748,GEN6,BT,3.5,0.8,3,3.5,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.047058824,C
GEO,Geothermal,34691,2,BT,5,0.8,3.3,5,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.211764706,C
GEO,Geothermal,34691,GEN1,ST,21.6,0.9,14.4,21.6,13.5,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.541176471,B
GEO,Geothermal,34691,OE32,ST,1.2,0.8,0.8,1.2,0.7,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0,C
GEO,Geothermal,49899,GEN2,ST,5,1,4,4,2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.211764706,C
GEO,Geothermal,7160,GEN2,ST,12.5,1,9,10,8,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.435294118,B
GEO,Geothermal,34691,ITLU2,ST,12,0.8,8,12,8.5,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.388235294,B
GEO,Geothermal,4397,GEN1,ST,32.2,0.9,27.5,27.5,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.670588235,B
GEO,Geothermal,49899,GEN1,ST,53.9,0.9,47.5,47.5,2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.741176471,B
GEO,Geothermal,7160,U5,ST,55,1,42,42,20,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.752941176,A
GEO,Geothermal,49748,GE10,BT,4.5,0.8,3.8,4,3.8,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.141176471,C
GEO,Geothermal,49899,GEN1,ST,45.5,0.85,43.2,43.2,2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.682352941,B
GEO,Geothermal,49748,GEN7,BT,4.5,0.8,3.8,4,3.8,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.141176471,C
GEO,Geothermal,4397,GEN3,ST,30,0.9,26.7,27.2,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.564705882,B
GEO,Geothermal,49899,TG51,ST,58.3,0.9,46,46,2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.870588235,A
GEO,Geothermal,7160,U6,ST,55,1,42,42,20,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.752941176,A
GEO,Geothermal,7160,GEN1,ST,12.5,1,9,10,8,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.435294118,B
GEO,Geothermal,34691,OE31,ST,1.2,0.8,0.8,1.2,0.7,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0,C
GEO,Geothermal,7160,U13,ST,138,1,56,56,22,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,1,A
GEO,Geothermal,34691,T102,BT,5,0.8,3.3,5,4,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.211764706,C
GEO,Geothermal,4397,GEN2,ST,30,0.9,27,27,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.564705882,B
GEO,Geothermal,7160,U17,ST,118,1,56,56,22,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.952941176,A
GEO,Geothermal,49748,2,BT,7,0.8,5,5.5,5,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.317647059,B
GEO,Geothermal,34691,T101,BT,5,0.8,3.3,5,4,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.211764706,C
GEO,Geothermal,34691,GE2,BT,16,0.8,10.7,16,16,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.458823529,B
GEO,Geothermal,34691,OEC22,ST,12,0.8,8,12,8.5,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.388235294,B
GEO,Geothermal,4397,GEN8,ST,30,0.9,22.5,28.5,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.564705882,B
GEO,Geothermal,49748,GEN3,BT,3.5,0.8,3,3.5,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.047058824,C
GEO,Geothermal,49748,GEN5,BT,3.5,0.8,3,3.5,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.047058824,C
GEO,Geothermal,49748,GEN14,BT,16,0.8,12,16,12,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.458823529,B
GEO,Geothermal,49748,GEN1,BT,3.5,0.8,3,3.5,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.047058824,C
GEO,Geothermal,49899,GEN3,ST,3.5,0.85,2.1,2.1,1,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.047058824,C
GEO,Geothermal,4397,GEN9,ST,30,0.9,23.5,28.7,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.564705882,B
GEO,Geothermal,49899,GEN1,ST,11.5,0.9,10,10,2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.364705882,B
GEO,Geothermal,49748,GEN2,BT,3.5,0.8,3,3.5,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.047058824,C
GEO,Geothermal,7160,U20,ST,118,1,40,40,22,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.952941176,A
GEO,Geothermal,34691,GE4,BT,16,0.8,10.7,16,16,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.458823529,B
GEO,Geothermal,49748,GEN9,BT,4.5,0.8,3.8,4,3.8,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.141176471,C
GEO,Geothermal,49899,TG21,ST,11.5,0.9,10.9,10.9,2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.364705882,B
GEO,Geothermal,49899,GEN2,ST,9.5,0.85,6,6,2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.341176471,B
GEO,Geothermal,4397,GEN7,ST,30,0.9,21.8,26.1,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.564705882,B
GEO,Geothermal,7160,U14,ST,113,1,50,50,22,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.941176471,A
GEO,Geothermal,49748,4,BT,19,0.8,16,17.5,16,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.529411765,B
GEO,Geothermal,7160,1,ST,78,1,50,55,10,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.882352941,A
GEO,Geothermal,472,IND,ST,1.5,1,1.1,0.7,0.1,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.023529412,C
GEO,Geothermal,7160,U18,ST,118,1,45,45,22,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.952941176,A
GEO,Geothermal,34691,GE3,BT,16,0.8,10.7,16,16,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.458823529,B
GEO,Geothermal,7160,U12,ST,110,1,50,50,22,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.917647059,A
GEO,Geothermal,49899,GEN1,ST,30.1,0.85,23.5,23.5,2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.658823529,B
GEO,Geothermal,40613,4,ST,55,0.9,41,42,10,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.752941176,A
GEO,Geothermal,4397,GEN4,ST,30,0.9,30,30,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.564705882,B
GEO,Geothermal,34691,GEN1,BT,5,0.8,3.3,5,3.2,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.211764706,C
GEO,Geothermal,4397,GEN6,ST,30,0.9,26.9,29,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.564705882,B
GEO,Geothermal,7160,U16,ST,118,1,49,49,22,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.952941176,A
GEO,Geothermal,472,SYN,ST,1.5,1,1.1,0.7,0.1,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.023529412,C
GEO,Geothermal,4397,GEN5,ST,30,0.9,23.4,27,3,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.564705882,B
GEO,Geothermal,34691,ITLU1,ST,12,0.8,8,12,11.5,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.388235294,B
GEO,Geothermal,49748,3,BT,3.5,0.8,2.5,3,2.5,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.047058824,C
GEO,Geothermal,34691,OEC21,ST,12,0.8,8,12,11.5,NA,NA,2.86,otherRenewable,N/A,0,0,0,Geothermal,0.388235294,B
JF,Petroleum Liquids,54803,GEN1,GT,74.5,0.9,55,55,15,NA,NA,1,petroleum,barrels,5,6,22.788,Jet Fuel,0,C
JF,Petroleum Liquids,54803,GEN2,GT,74.5,0.9,55,55,15,NA,NA,1,petroleum,barrels,5,6,22.788,Jet Fuel,0,C
JF,Petroleum Liquids,54803,GEN3,GT,74.5,0.9,55,55,15,NA,NA,1,petroleum,barrels,5,6,22.788,Jet Fuel,0,C
LFG,Landfill Gas,59713,3,IC,1.6,0.8,1.6,1.6,1.1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.4140625,B
LFG,Landfill Gas,17412,P-24,IC,0.8,0.8,0.7,0.7,0.4,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.078125,C
LFG,Landfill Gas,56104,2,GT,4.6,1,4,4,1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.8671875,A
LFG,Landfill Gas,57223,2A,GT,1.2,0.98,1.2,1.2,0.9,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.3515625,B
LFG,Landfill Gas,57235,UNT2,IC,0.9,0.8,0.9,0.9,0.7,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.21875,C
LFG,Landfill Gas,57235,UNT3,IC,0.9,0.8,0.9,0.9,0.7,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.21875,C
LFG,Landfill Gas,13876,GEN3,IC,1,1,1,1,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.2734375,B
LFG,Landfill Gas,57223,1A,GT,1.2,0.98,1.2,1.2,0.9,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.3515625,B
LFG,Landfill Gas,58426,4,GT,4.6,0.8,4,4,1.1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.8671875,A
LFG,Landfill Gas,57224,GEN3,GT,4.9,0.98,4.4,4.4,3.9,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.9375,A
LFG,Landfill Gas,54842,GEN2,GT,3,0.98,2.9,3.3,1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.71875,B
LFG,Landfill Gas,59713,5,IC,1.6,0.8,1.6,1.6,1.1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.4140625,B
LFG,Landfill Gas,56778,KRSO4,FC,0.2,NA,0.2,0.2,0.2,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0,C
LFG,Landfill Gas,58433,ENG2,IC,2.2,1,2.1,2.1,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.6640625,B
LFG,Landfill Gas,16546,361A,IC,3,0.8,2.8,2.8,2.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.71875,B
LFG,Landfill Gas,59713,4,IC,1.6,0.8,1.6,1.6,1.1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.4140625,B
LFG,Landfill Gas,56104,1,GT,4.6,1,4,4,1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.8671875,A
LFG,Landfill Gas,57079,1,IC,2.3,1,2,2,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.7109375,B
LFG,Landfill Gas,54842,GEN1,GT,3,0.98,2.9,3.3,1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.71875,B
LFG,Landfill Gas,57231,UNT2,IC,0.9,0.9,0.8,0.8,0.4,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.21875,C
LFG,Landfill Gas,58426,5,GT,4.6,0.8,4,4,1.1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.8671875,A
LFG,Landfill Gas,58382,ENG1,IC,1.4,1,1.4,1.4,0.7,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.3828125,B
LFG,Landfill Gas,54842,GEN3,IC,1.3,0.98,1.3,1.3,0.7,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.3671875,B
LFG,Landfill Gas,12869,U4J16,IC,1.4,0.8,1.2,1.2,0.7,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.3828125,B
LFG,Landfill Gas,56440,362,IC,1.6,1,1.5,1.5,0.1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.4140625,B
LFG,Landfill Gas,57224,GEN2,ST,6.8,0.98,5.4,5.4,5.2,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.9765625,A
LFG,Landfill Gas,57250,UNT2,IC,3,0.98,2.7,2.7,2.4,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.71875,B
LFG,Landfill Gas,57235,UNT1,IC,0.9,0.8,0.9,0.9,0.7,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.21875,C
LFG,Landfill Gas,56103,1,IC,1.9,1,1.8,1.8,0.9,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.578125,B
LFG,Landfill Gas,13876,GEN2,IC,1,1,1,1,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.2734375,B
LFG,Landfill Gas,57227,UNT1,IC,1.6,0.98,1.6,1.6,1.3,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.4140625,B
LFG,Landfill Gas,56101,2,IC,1.9,1,1.8,1.8,0.9,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.578125,B
LFG,Landfill Gas,57232,UNT1,IC,3,0.98,2.7,2.7,2.4,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.71875,B
LFG,Landfill Gas,57231,UNT1,IC,0.9,0.9,0.8,0.8,0.4,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.21875,C
LFG,Landfill Gas,16546,361C,IC,3,0.8,2.8,2.8,2.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.71875,B
LFG,Landfill Gas,57227,UNT2,IC,1.6,0.98,1.6,1.6,1.3,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.4140625,B
LFG,Landfill Gas,54814,Unit3,IC,1,1,1,1,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.2734375,B
LFG,Landfill Gas,56778,KRSO5,FC,0.2,NA,0.2,0.2,0.2,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0,C
LFG,Landfill Gas,54814,Unit2,IC,1,1,1,1,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.2734375,B
LFG,Landfill Gas,54814,Unit1,IC,1,1,1,1,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.2734375,B
LFG,Landfill Gas,17412,P-22,IC,0.8,0.8,0.7,0.7,0.4,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.078125,C
LFG,Landfill Gas,54842,GEN4,IC,1.3,0.98,1.3,1.3,0.7,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.3671875,B
LFG,Landfill Gas,56778,KRSO3,FC,0.2,NA,0.2,0.2,0.2,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0,C
LFG,Landfill Gas,56888,GEN1,IC,1.8,0.98,1.7,1.7,1.7,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.5390625,B
LFG,Landfill Gas,56888,GEN2,IC,1.8,0.98,1.7,1.7,1.7,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.5390625,B
LFG,Landfill Gas,56101,1,IC,1.9,1,1.8,1.8,0.9,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.578125,B
LFG,Landfill Gas,54842,RED1,IC,2,0.8,2,2,0.8,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.6484375,B
LFG,Landfill Gas,16546,361B,IC,3,0.8,2.8,2.8,2.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.71875,B
LFG,Landfill Gas,58426,3,GT,4.6,0.8,4,4,1.1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.8671875,A
LFG,Landfill Gas,57197,UNT1,IC,1.6,0.98,1.5,1.5,1.3,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.4140625,B
LFG,Landfill Gas,56101,4,IC,1.9,1,1.8,1.8,0.9,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.578125,B
LFG,Landfill Gas,12869,U3J16,IC,0.9,0.8,0.9,0.8,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.21875,C
LFG,Landfill Gas,57165,OTA6,IC,1.6,0.8,1.5,1.5,0.8,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.4140625,B
LFG,Landfill Gas,58433,ENG1,IC,2.2,1,2.1,2.1,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.6640625,B
LFG,Landfill Gas,17412,P-13,IC,0.8,0.8,0.7,0.7,0.4,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.078125,C
LFG,Landfill Gas,17412,P-21,IC,0.8,0.8,0.7,0.7,0.4,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.078125,C
LFG,Landfill Gas,17412,P-23,IC,0.8,0.8,0.7,0.7,0.4,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.078125,C
LFG,Landfill Gas,59228,GEN07,IC,3.4,0.8,3.4,3.4,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.796875,A
LFG,Landfill Gas,57165,OTA3,IC,3.7,0.8,3.2,3.2,1.6,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.8515625,A
LFG,Landfill Gas,57223,3,GT,3,0.98,2.8,3,2.4,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.71875,B
LFG,Landfill Gas,58432,ENG1,IC,2.2,1,2.1,2.1,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.6640625,B
LFG,Landfill Gas,54842,RED2,IC,2,0.8,2,2,0.8,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.6484375,B
LFG,Landfill Gas,56101,3,IC,1.9,1,1.8,1.8,0.9,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.578125,B
LFG,Landfill Gas,59713,1,IC,1.6,0.8,1.6,1.6,1.1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.4140625,B
LFG,Landfill Gas,7294,3,ST,23,0.85,18,18,7,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.9921875,A
LFG,Landfill Gas,17412,P-11,IC,0.8,0.8,0.7,0.7,0.4,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.078125,C
LFG,Landfill Gas,59713,2,IC,1.6,0.8,1.6,1.6,1.1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.4140625,B
LFG,Landfill Gas,56101,6,IC,1.9,1,1.8,1.8,0.9,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.578125,B
LFG,Landfill Gas,57250,UNT1,IC,3,0.98,2.7,2.7,2.4,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.71875,B
LFG,Landfill Gas,57227,UNT3,IC,1.6,0.98,1.6,1.6,1.3,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.4140625,B
LFG,Landfill Gas,56898,S-15,IC,0.8,0.8,0.8,0.8,0.6,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.078125,C
LFG,Landfill Gas,61324,5,IC,0.4,0.98,0.4,0.4,0.3,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.0390625,C
LFG,Landfill Gas,56888,GEN3,IC,1.8,0.98,1.7,1.7,1.7,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.5390625,B
LFG,Landfill Gas,11217,GEN1,GT,4.6,0.8,3.3,3.6,3,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.8671875,A
LFG,Landfill Gas,58426,2,GT,4.6,0.8,4,4,1.1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.8671875,A
LFG,Landfill Gas,11217,GEN3,GT,4.6,0.8,3.3,3.6,3,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.8671875,A
LFG,Landfill Gas,58431,ENG2,IC,2.2,1,2.1,2.1,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.6640625,B
LFG,Landfill Gas,58366,W3998,IC,1.5,1,1.5,1.5,1,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.40625,B
LFG,Landfill Gas,12869,U2J02,IC,1,0.8,1,1,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.2734375,B
LFG,Landfill Gas,12869,U1C06,IC,1.6,0.8,1.6,1.6,0.8,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.4140625,B
LFG,Landfill Gas,56778,KRSO2,FC,0.2,NA,0.2,0.2,0.2,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0,C
LFG,Landfill Gas,56101,5,IC,1.9,1,1.8,1.8,0.9,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.578125,B
LFG,Landfill Gas,59228,GEN02,IC,3.4,0.8,3.4,3.4,0.5,NA,NA,2.44,gaseousRenewable,Mcf,0.3,0.6,0,Landfill Gas,0.796875,A
